Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
SANTO ANTONIO DA PATRULHA,MARIO MONDINO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SAO JERONIMO,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SAPUCAIA DO SUL,ANILDO JOSE SARTURI,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SAPUCAIA DO SUL,GERALDO GUIMARAES LINDGREN,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SAPUCAIA DO SUL,FRANCISCO DUARTE,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SAPUCAIA DO SUL,SANTIAGO GUSMAO,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SOLEDADE,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SOLEDADE,ODILON LIMA GROSSETTI,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
URUGUAIANA,AMAURY MULLER,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
VICTOR GRAEFF,LEGENDA ARENA,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
VICTOR GRAEFF,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
OSORIO,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
BUTIA,MILTON ALBINO CASSEL,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
DAVID CANABARRO,LEGENDA ARENA,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
ILOPOLIS,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
ILOPOLIS,MANOEL LUZARDO DE ALMEIDA,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
RESTINGA SECA,TITO MONTENEGRO BARBOSA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SANTO CRISTO,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SAO LEOPOLDO,NELSON AVELINE,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SAO LEOPOLDO,GETULIO PEREIRA DIAS,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SAO SEBASTIAO DO CAI,AMAURY MULLER,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SELBACH,LEGENDA ARENA,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
TAPES,ELOY LENZI,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
TRES PASSOS,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
MAXIMILIANO DE ALMEIDA,LEGENDA MDB,1970,DEPUTADO FEDERAL,15,"0,01%",MDB,0
NOVA BRESCIA,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
ALVORADA,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ALVORADA,GUILHERME GROISMANN,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
CACHOEIRA DO SUL,SANTIAGO GUSMAO,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
CARAZINHO,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
FLORES DA CUNHA,CELIO MARQUES FERNANDES,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
IBIACA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,15,"0,01%",MDB,0
IBIACA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,15,"0,01%",MDB,0
ITAQUI,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ITAQUI,SANTIAGO GUSMAO,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SANANDUVA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SANANDUVA,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SAO MARCOS,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
TENENTE PORTELA,NADYR ROSSETI,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
VIAMAO,AIRTON SANT'ANNA,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
CAIBATE,OLI CARVALHO,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
ESTEIO,TITO MONTENEGRO BARBOSA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ESTEIO,MANOEL LUZARDO DE ALMEIDA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
QUARAI,ALDO ROHDE,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SANTA MARIA,ELOY LENZI,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SANTO ANTONIO DAS MISSOES,GLAUCO SARAIVA,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
SARANDI,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
TAPEJARA,CONRADO PECOITS JUNIOR,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
VACARIA,CID FURTADO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
VACARIA,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
MARIANO MORO,LEGENDA ARENA,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
NOVA ARACA,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,15,"0,02%",ARENA,0
PELOTAS,ANILDO JOSE SARTURI,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
PELOTAS,ALDO ROHDE,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
PELOTAS,OLI CARVALHO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ARROIO DOS RATOS,OCTAVIO PEDRO DA SILVA,1970,DEPUTADO FEDERAL,15,"0,01%",MDB,0
CACAPAVA DO SUL,MARIO MONDINO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
CANGUCU,ANTONIO BRESOLIN,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
CHAPADA,AMAURY MULLER,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
CRUZ ALTA,DANIEL DIPP,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
CRUZ ALTA,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
PORTAO,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
PORTAO,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,15,"0,01%",MDB,0
RIO GRANDE,ANILDO JOSE SARTURI,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
SAO BORJA,GERALDO GUIMARAES LINDGREN,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SAO LOURENCO DO SUL,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SAO SEPE,GERALDO GUIMARAES LINDGREN,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SERAFINA CORREA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
TRIUNFO,HELMUTH ARNO SCHULTZ,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
VERANOPOLIS,ANILDO JOSE SARTURI,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
VERANOPOLIS,HELIO HELBERT DOS SANTOS,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
LAVRAS DO SUL,HONORIO SEVERO,1970,DEPUTADO FEDERAL,15,"0,01%",MDB,0
PANAMBI,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ANTA GORDA,LEGENDA MDB,1970,DEPUTADO FEDERAL,15,"0,01%",MDB,0
BOM JESUS,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
CACHOEIRINHA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
CAMPO BOM,CELIO MARQUES FERNANDES,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ESPUMOSO,AMAURY MULLER,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
RODEIO BONITO,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
SANTO ANGELO,JAIME TAVARES,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
TUPARENDI,JAIME TAVARES,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
MARAU,CID FURTADO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
MARAU,CONRADO PECOITS JUNIOR,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
NOVO HAMBURGO,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
NOVO HAMBURGO,AFONSO JOSE DE REVOREDO RIBEIRO,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
NOVO HAMBURGO,GUILHERME GROISMANN,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
ARROIO DO MEIO,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ARROIO DO MEIO,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
ARROIO DO MEIO,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
BRAGA,LEGENDA ARENA,1970,DEPUTADO FEDERAL,15,"0,01%",ARENA,0
CAXIAS DO SUL,HAECKELL FONTELLA LOPES,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
GARIBALDI,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
IJUI,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
IJUI,CID FURTADO,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
IJUI,PEDRO ANTONIO ALVES,1970,DEPUTADO FEDERAL,15,"0,00%",ARENA,0
IJUI,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
IJUI,HELMUTH ARNO SCHULTZ,1970,DEPUTADO FEDERAL,15,"0,00%",MDB,0
SANTA ROSA,ANILDO JOSE SARTURI,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SANTA ROSA,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SANTO AUGUSTO,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SAO JOSE DO OURO,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SAO PEDRO DO SUL,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SEBERI,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
PALMEIRA DAS MISSOES,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
PALMEIRA DAS MISSOES,HELMUTH ARNO SCHULTZ,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ARROIO GRANDE,ALCEU DE DEUS COLLARES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
BENTO GONCALVES,DANIEL DIPP,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
BENTO GONCALVES,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
FELIZ,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
GETULIO VARGAS,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SANTANA DO LIVRAMENTO,ALDO ROHDE,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SANTANA DO LIVRAMENTO,ELYGIO ALBINO MENEGHETTI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SAO FRANCISCO DE ASSIS,HONORIO SEVERO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SAO FRANCISCO DE ASSIS,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SAO LUIS GONZAGA,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
TAQUARI,GERALDO GUIMARAES LINDGREN,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
TAQUARI,ELYGIO ALBINO MENEGHETTI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
TUCUNDUVA,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
MONTENEGRO,ALDO ROHDE,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
NOVA PETROPOLIS,LEGENDA MDB,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
CACIQUE DOBLE,MARIO MONDINO,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
CASCA,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
ESTANCIA VELHA,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ESTANCIA VELHA,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
GRAVATAI,ANILDO JOSE SARTURI,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
GRAVATAI,GLAUCO SARAIVA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
IBIRUBA,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
IBIRUBA,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ROLANTE,HELMUTH ARNO SCHULTZ,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SANTA CRUZ DO SUL,DANIEL DIPP,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SAO JERONIMO,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SAO JERONIMO,GERALDO GUIMARAES LINDGREN,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SAO JERONIMO,ELYGIO ALBINO MENEGHETTI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SAPUCAIA DO SUL,PEDRO ANTONIO ALVES,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SAPUCAIA DO SUL,FELIX DE ARAUJO SANTOS,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SOLEDADE,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SOLEDADE,CELIO MARQUES FERNANDES,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SOLEDADE,HARRY ALZIRO SAUER,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
URUGUAIANA,GERALDO GUIMARAES LINDGREN,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
VICTOR GRAEFF,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,14,"0,01%",MDB,0
OSORIO,MANOEL LUZARDO DE ALMEIDA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
OSORIO,ALBERTO MARTINS DA SILVA,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
PEJUCARA,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
CAMAQUA,MARIO MONDINO,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
CAMAQUA,GETULIO PEREIRA DIAS,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
CERRO LARGO,TITO MONTENEGRO BARBOSA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
FARROUPILHA,ELOY LENZI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ROQUE GONZALES,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
SAO LEOPOLDO,PEDRO ANTONIO ALVES,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
TAPES,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
TAPES,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
TAPES,JAIME TAVARES,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
TAPES,AMAURY MULLER,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
LAJEADO,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
MAXIMILIANO DE ALMEIDA,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
PALMITINHO,GLAUCO SARAIVA,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
ALVORADA,ARIOSTO JAEGER,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
ARVOREZINHA,HONORIO SEVERO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
BOA VISTA DO BURICA,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
CACHOEIRA DO SUL,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
CIRIACO,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
DOM PEDRITO,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
FLORES DA CUNHA,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ITAQUI,AMAURY MULLER,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SANANDUVA,PEDRO ANTONIO ALVES,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SAO FRANCISCO DE PAULA,JOSE SALGADO MARTINS,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SAO FRANCISCO DE PAULA,PEDRO ANTONIO ALVES,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SAO FRANCISCO DE PAULA,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
VIAMAO,ALDO ROHDE,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
VIAMAO,NADYR ROSSETI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
JACUTINGA,LEGENDA MDB,1970,DEPUTADO FEDERAL,14,"0,01%",MDB,0
NOVA PRATA,CONRADO PECOITS JUNIOR,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
NOVA PRATA,ALCEU DE DEUS COLLARES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
NOVA PRATA,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
PASSO FUNDO,OCTAVIO PEDRO DA SILVA,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
CANDELARIA,CLOVIS STENZEL,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
CONSTANTINA,ALBERTO MARTINS DA SILVA,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ENCRUZILHADA DO SUL,JOSE SALGADO MARTINS,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
ESTEIO,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
FREDERICO WESTPHALEN,BRILMAR ZIMERMANN DESENGRINI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
GUAIBA,ALBERTO MARTINS DA SILVA,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
GUAIBA,FRANCISCO DUARTE,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SARANDI,AFONSO JOSE DE REVOREDO RIBEIRO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
TRES COROAS,AIRTON SANT'ANNA,1970,DEPUTADO FEDERAL,14,"0,01%",MDB,0
NAO-ME-TOQUE,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
NAO-ME-TOQUE,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
NAO-ME-TOQUE,AFONSO JOSE DE REVOREDO RIBEIRO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
JULIO DE CASTILHOS,CELIO MARQUES FERNANDES,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
NOVA ARACA,MARIO MONDINO,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
ALEGRETE,ALDO ROHDE,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
ARROIO DOS RATOS,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,14,"0,01%",MDB,0
CACAPAVA DO SUL,TITO MONTENEGRO BARBOSA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
CANGUCU,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
CHAPADA,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
DOIS IRMAOS,AFONSO JOSE DE REVOREDO RIBEIRO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
DOIS IRMAOS,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
PORTAO,ALBERTO HOFFMANN,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
SAO BORJA,ARNALDO DA COSTA PRIETO,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SAO BORJA,ELOY LENZI,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SAO LOURENCO DO SUL,CELIO MARQUES FERNANDES,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
TRIUNFO,HONORIO SEVERO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
NOVA PALMA,NORBERTO HARALD SCHMIDT,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
PLANALTO,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
AUGUSTO PESTANA,LEGENDA MDB,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
CACHOEIRINHA,MARIO MONDINO,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
CAMPO BOM,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ESPUMOSO,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
IBIRAIARAS,LEGENDA ARENA,1970,DEPUTADO FEDERAL,14,"0,01%",ARENA,0
RODEIO BONITO,ELOY LENZI,1970,DEPUTADO FEDERAL,14,"0,01%",MDB,0
SANTA BARBARA DO SUL,ALDO DA SILVA FAGUNDES,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SANTO ANGELO,GERALDO GUIMARAES LINDGREN,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
SAPIRANGA,VICTOR LOUREIRO ISSLER,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
TORRES,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
TORRES,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
NOVO HAMBURGO,FRANCISCO DUARTE,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ARROIO DO MEIO,JOSE MANDELLI FILHO,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
CAXIAS DO SUL,JOSE AUGUSTO AMARAL DE SOUZA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
CRUZEIRO DO SUL,MARIO VILLANOVA SEIXAS,1970,DEPUTADO FEDERAL,14,"0,00%",MDB,0
ERECHIM,FELIX DE ARAUJO SANTOS,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
GUAPORE,JOSE ARLINDO KUNZLER,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
IJUI,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,14,"0,00%",ARENA,0
SANTA ROSA,GLAUCO SARAIVA,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
SAO JOSE DO OURO,LAURO FRANCO LEITAO,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
MATA,CID FURTADO,1970,DEPUTADO FEDERAL,13,"0,01%",ARENA,0
MATA,LEGENDA MDB,1970,DEPUTADO FEDERAL,13,"0,01%",MDB,0
ARROIO GRANDE,JOSE SALGADO MARTINS,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
ARROIO GRANDE,LAURO PEREIRA RODRIGUES,1970,DEPUTADO FEDERAL,13,"0,00%",MDB,0
BENTO GONCALVES,ANILDO JOSE SARTURI,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
BENTO GONCALVES,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
BENTO GONCALVES,VASCO AMARO DA SILVEIRA FILHO,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
BENTO GONCALVES,ALDO ROHDE,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
BENTO GONCALVES,HELIO HELBERT DOS SANTOS,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
CHIAPETA,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,13,"0,01%",ARENA,0
CHIAPETA,LEGENDA MDB,1970,DEPUTADO FEDERAL,13,"0,01%",MDB,0
FELIZ,SYNVAL SEBASTIAO DUARTE GUAZZELI,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
FELIZ,AIRTON SANT'ANNA,1970,DEPUTADO FEDERAL,13,"0,00%",MDB,0
GETULIO VARGAS,DANIEL AGOSTINHO FARACO,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
GETULIO VARGAS,SOLON GONCALVES DA SILVA,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
GETULIO VARGAS,AMAURY MULLER,1970,DEPUTADO FEDERAL,13,"0,00%",MDB,0
RIO PARDO,ARY RODRIGUES ALCANTARA,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
RIO PARDO,LEO BERNHARD RIFFEL,1970,DEPUTADO FEDERAL,13,"0,00%",MDB,0
SANTANA DO LIVRAMENTO,SANTIAGO GUSMAO,1970,DEPUTADO FEDERAL,13,"0,00%",MDB,0
SAO FRANCISCO DE ASSIS,GLAUCO SARAIVA,1970,DEPUTADO FEDERAL,13,"0,00%",ARENA,0
TUCUNDUVA,JETHRO JAIRO DE MACEDO BRUM,1970,DEPUTADO FEDERAL,13,"0,00%",MDB,0
LIBERATO SALZANO,LEGENDA ARENA,1970,DEPUTADO FEDERAL,13,"0,01%",ARENA,0
