Mun,Candidato,Ano,Cargo,NumVotos,percCidade,Partido,Cassado
MUCUM,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,10,00%,MDB,1
NAO-ME-TOQUE,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,491,17%,MDB,1
NONOAI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,2,00%,MDB,1
NOVA BRESCIA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
NOVA PETROPOLIS,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,14,00%,MDB,1
NOVA PRATA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,24,00%,MDB,1
NOVO HAMBURGO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,82,00%,MDB,1
OSORIO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,18,00%,MDB,1
PALMEIRA DAS MISSOES,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,352,03%,MDB,1
PALMITINHO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,3,00%,MDB,1
PANAMBI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,51,01%,MDB,1
PASSO FUNDO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,653,03%,MDB,1
PEJUCARA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,17,02%,MDB,1
PELOTAS,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,38,00%,MDB,1
PIRATINI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
PLANALTO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,4,00%,MDB,1
PORTAO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,11,01%,MDB,1
PORTO ALEGRE,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,2476,01%,MDB,1
PORTO LUCENA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,208,10%,MDB,1
PORTO XAVIER,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,32,02%,MDB,1
PUTINGA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,15,01%,MDB,1
QUARAI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,10,00%,MDB,1
REDENTORA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,9,01%,MDB,1
RESTINGA SECA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,12,00%,MDB,1
RIO GRANDE,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,6,00%,MDB,1
RIO PARDO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,23,00%,MDB,1
ROCA SALES,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,11,00%,MDB,1
RODEIO BONITO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,2,00%,MDB,1
ROLANTE,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,3,00%,MDB,1
RONDA ALTA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,9,00%,MDB,1
ROQUE GONZALES,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,30,02%,MDB,1
ROSARIO DO SUL,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,106,01%,MDB,1
SALVADOR DO SUL,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
SANANDUVA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,16,01%,MDB,1
SANTA BARBARA DO SUL,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,43,02%,MDB,1
SANTA CRUZ DO SUL,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
SANTA MARIA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,858,02%,MDB,1
SANTA ROSA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,581,07%,MDB,1
SANTANA DO LIVRAMENTO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,34,00%,MDB,1
SANTIAGO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,105,01%,MDB,1
SANTO ANGELO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,4357,26%,MDB,1
SANTO ANTONIO DA PATRULHA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,140,01%,MDB,1
SANTO ANTONIO DAS MISSOES,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,243,14%,MDB,1
SANTO AUGUSTO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,21,01%,MDB,1
SANTO CRISTO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,467,12%,MDB,1
SAO BORJA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,600,07%,MDB,1
SAO FRANCISCO DE ASSIS,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,48,01%,MDB,1
SAO FRANCISCO DE PAULA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,7,00%,MDB,1
SAO GABRIEL,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,47,00%,MDB,1
SAO LEOPOLDO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,26,00%,MDB,1
SAO LUIS GONZAGA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1352,16%,MDB,1
SAO MARTINHO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,9,01%,MDB,1
SAO NICOLAU,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,126,09%,MDB,1
SAO PAULO DAS MISSOES,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,26,01%,MDB,1
SAO PEDRO DO SUL,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,198,03%,MDB,1
SAO SEBASTIAO DO CAI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
SAO SEPE,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,233,03%,MDB,1
SAPIRANGA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,5,00%,MDB,1
SAPUCAIA DO SUL,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,2,00%,MDB,1
SARANDI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,27,01%,MDB,1
SEBERI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,24,01%,MDB,1
SELBACH,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,68,05%,MDB,1
SERTAO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,69,03%,MDB,1
SOLEDADE,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,101,01%,MDB,1
TAPEJARA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,56,01%,MDB,1
TAPERA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,224,09%,MDB,1
TAQUARA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,27,00%,MDB,1
TAQUARI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,8,00%,MDB,1
TENENTE PORTELA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,73,01%,MDB,1
TORRES,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
TRAMANDAI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,5,00%,MDB,1
TRES COROAS,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,21,01%,MDB,1
TRES DE MAIO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1013,14%,MDB,1
TRES PASSOS,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,40,00%,MDB,1
TRIUNFO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
TUCUNDUVA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,114,04%,MDB,1
TUPANCIRETA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,63,01%,MDB,1
TUPARENDI,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,100,03%,MDB,1
URUGUAIANA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,2,00%,MDB,1
VACARIA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,12,00%,MDB,1
VERA CRUZ,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
VERANOPOLIS,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,1,00%,MDB,1
VIAMAO,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,42,00%,MDB,1
VICENTE DUTRA,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,8,01%,MDB,1
VICTOR GRAEFF,UNIRIO CARRERA MACHADO,1966,DEPUTADO FEDERAL,329,25%,MDB,1
AGUDO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
ALEGRETE,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
ANTA GORDA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ANTONIO PRADO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,8,00%,ARENA,0
ARATIBA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ARROIO DO MEIO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
BENTO GONCALVES,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,623,05%,ARENA,0
BUTIA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CACIQUE DOBLE,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CAMAQUA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CAMBARA DO SUL,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
CAMPO BOM,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
CANDELARIA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
CANDIDO GODOI,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
CANGUCU,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CANOAS,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,50,00%,ARENA,0
CARAZINHO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
CARLOS BARBOSA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,968,30%,ARENA,0
CAXIAS DO SUL,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,98,00%,ARENA,0
CHAPADA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
ENCANTADO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,12,00%,ARENA,0
ERECHIM,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,18,00%,ARENA,0
ESTRELA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
FARROUPILHA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,371,06%,ARENA,0
FELIZ,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,22,00%,ARENA,0
FLORES DA CUNHA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,401,09%,ARENA,0
GARIBALDI,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2736,42%,ARENA,0
GETULIO VARGAS,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
GRAMADO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,18,00%,ARENA,0
GRAVATAI,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
GUAIBA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
GUAPORE,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,58,01%,ARENA,0
GUARANI DAS MISSOES,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
HORIZONTINA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
IBIRAIARAS,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,13,01%,ARENA,0
IVOTI,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
LAGOA VERMELHA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,15,00%,ARENA,0
LAJEADO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,9,00%,ARENA,0
MARAU,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,9,00%,ARENA,0
MONTENEGRO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,23,00%,ARENA,0
MUCUM,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
NAO-ME-TOQUE,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
NONOAI,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
NOVA BASSANO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
NOVA BRESCIA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
NOVA PETROPOLIS,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
NOVA PRATA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,42,01%,ARENA,0
NOVO HAMBURGO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
OSORIO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
PARAI,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
PASSO FUNDO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
PELOTAS,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
PORTO ALEGRE,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,317,00%,ARENA,0
RIO PARDO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,11,00%,ARENA,0
ROCA SALES,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,69,02%,ARENA,0
SALVADOR DO SUL,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,316,08%,ARENA,0
SANANDUVA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SANTA CRUZ DO SUL,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SANTA MARIA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,14,00%,ARENA,0
SANTIAGO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
SANTO ANTONIO DA PATRULHA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SANTO AUGUSTO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
SAO FRANCISCO DE PAULA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,10,00%,ARENA,0
SAO GABRIEL,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
SAO LEOPOLDO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
SAO LUIS GONZAGA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
SAO MARCOS,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,127,05%,ARENA,0
SAO PEDRO DO SUL,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SAO SEBASTIAO DO CAI,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,53,01%,ARENA,0
SAPIRANGA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
SAPUCAIA DO SUL,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
SERAFINA CORREA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
SOBRADINHO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,20,00%,ARENA,0
TAPES,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
TAQUARA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
TAQUARI,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
URUGUAIANA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
VACARIA,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,53,00%,ARENA,0
VERANOPOLIS,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,113,01%,ARENA,0
VIAMAO,VALDEMIRO BRANDELLI,1966,DEPUTADO FEDERAL,25,00%,ARENA,0
AGUDO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,22,01%,ARENA,0
AJURICABA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
ALEGRETE,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1800,11%,ARENA,0
ALVORADA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,18,00%,ARENA,0
ANTONIO PRADO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
ARROIO DO TIGRE,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
ARROIO DOS RATOS,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,36,02%,ARENA,0
ARROIO GRANDE,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,749,24%,ARENA,0
AUGUSTO PESTANA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
BAGE,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,184,01%,ARENA,0
BARAO DE COTEGIPE,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
BARRA DO RIBEIRO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,135,06%,ARENA,0
BENTO GONCALVES,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
BOM JESUS,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,43,01%,ARENA,0
BOM RETIRO DO SUL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
BOSSOROCA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,217,16%,ARENA,0
BRAGA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
BUTIA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,31,01%,ARENA,0
CACAPAVA DO SUL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,26,00%,ARENA,0
CACEQUI,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,594,12%,ARENA,0
CACHOEIRA DO SUL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,580,03%,ARENA,0
CACHOEIRINHA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,32,01%,ARENA,0
CAIBATE,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,14,01%,ARENA,0
CAMAQUA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1400,12%,ARENA,0
CAMBARA DO SUL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
CAMPINA DAS MISSOES,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CAMPO BOM,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CAMPO NOVO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,71,05%,ARENA,0
CANDELARIA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,28,00%,ARENA,0
CANDIDO GODOI,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CANELA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,25,01%,ARENA,0
CANGUCU,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,32,00%,ARENA,0
CANOAS,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,86,00%,ARENA,0
CARAZINHO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
CARLOS BARBOSA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
CATUIPE,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,82,02%,ARENA,0
CAXIAS DO SUL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,19,00%,ARENA,0
CERRO LARGO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
COLORADO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CONDOR,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,8,01%,ARENA,0
CORONEL BICACO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
CRISSIUMAL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
CRUZ ALTA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,359,03%,ARENA,0
DOIS IRMAOS,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
DOM FELICIANO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,12,01%,ARENA,0
DOM PEDRITO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,295,03%,ARENA,0
DONA FRANCISCA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,6,01%,ARENA,0
ENCRUZILHADA DO SUL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,100,01%,ARENA,0
ERECHIM,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,19,00%,ARENA,0
ERVAL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,74,03%,ARENA,0
ESMERALDA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,29,02%,ARENA,0
ESPUMOSO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
ESTEIO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,23,00%,ARENA,0
ESTRELA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,7,00%,ARENA,0
FARROUPILHA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,6,00%,ARENA,0
FAXINAL DO SOTURNO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
FELIZ,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
FLORES DA CUNHA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
FORMIGUEIRO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,60,03%,ARENA,0
GARIBALDI,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,11,00%,ARENA,0
GENERAL CAMARA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,222,08%,ARENA,0
GENERAL VARGAS,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,125,08%,ARENA,0
GETULIO VARGAS,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
GIRUA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,41,01%,ARENA,0
GRAMADO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,3,00%,ARENA,0
GRAVATAI,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,159,02%,ARENA,0
GUAIBA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,316,04%,ARENA,0
HUMAITA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
IBIRUBA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,14,00%,ARENA,0
IGREJINHA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
IJUI,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,5,00%,ARENA,0
IRAI,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
ITAQUI,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,74,02%,ARENA,0
JACUTINGA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,4,00%,ARENA,0
JAGUARAO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1207,23%,ARENA,0
JAGUARI,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,25,01%,ARENA,0
JULIO DE CASTILHOS,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,26,00%,ARENA,0
LAGOA VERMELHA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,30,00%,ARENA,0
LAJEADO,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,2,00%,ARENA,0
LAVRAS DO SUL,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,8,00%,ARENA,0
MARAU,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,1,00%,ARENA,0
MATA,VASCO AMARO DA SILVEIRA FILHO,1966,DEPUTADO FEDERAL,229,13%,ARENA,0
